time,healthy sentinels upper
1296.0,35.084441639252084
1297.0,35.01004909554496
1298.0,34.83772171275058
1299.0,34.698697872512085
1300.0,34.645374247850526
1301.0,34.472958583075766
1302.0,34.33403040114594
1303.0,34.28289052913856
1304.0,34.21544163321016
1305.0,34.09986344488847
1306.0,33.98234072911592
1307.0,33.86001052631288
1308.0,33.77910335432559
1309.0,33.62240048324537
1310.0,33.558330609781045
1311.0,33.46398047122741
1312.0,33.32000000000001
1313.0,33.181335422453174
1314.0,33.124849799130565
1315.0,32.995052878104524
1316.0,32.86692674597718
1317.0,32.80649537372703
1318.0,32.67759013996158
1319.0,32.60008639288706
1320.0,32.36054229137527
1321.0,32.3176137284628
1322.0,32.27134287023058
1323.0,32.19172452542129
1324.0,32.12456961693692
1325.0,32.0714452343848
1326.0,31.963271245881963
1327.0,31.945026573979113
1328.0,31.849931693861596
1329.0,31.742826462851493
1330.0,31.608976932345932
1331.0,31.494441151709893
1332.0,31.448147951841435
1333.0,31.324630059607173
1334.0,31.168759626007525
1335.0,31.15520378442863
1336.0,31.087383531397897
1337.0,30.95124024588763
1338.0,30.87237616325315
1339.0,30.847784744097872
1340.0,30.74547296674011
1341.0,30.667589024169327
1342.0,30.53468601122828
1343.0,30.427093373080716
1344.0,30.379624645913424
1345.0,30.29859545020337
1346.0,30.244394504454995
1347.0,30.14385268804505
1348.0,30.06082058083325
1349.0,30.01996038478864
1350.0,29.887211262732933
1351.0,29.72094121831455
1352.0,29.563558763926505
1353.0,29.46486698252248
1354.0,29.412819471502896
1355.0,29.32224003990246
1356.0,29.285657274689463
1357.0,29.174547750954297
1358.0,29.10588066756813
1359.0,29.060818320671828
1360.0,28.878558024539018
1361.0,28.83962616414272
1362.0,28.763929373100208
1363.0,28.62237799016919
1364.0,28.579606572084987
1365.0,28.547287174210446
1366.0,28.524342169764136
1367.0,28.455513811702367
1368.0,28.396560311205576
1369.0,28.300082546968923
1370.0,28.238920319595586
1371.0,28.163427548815278
1372.0,28.096954701604197
1373.0,27.99896139232326
1374.0,27.871202224184273
1375.0,27.847144744854354
1376.0,27.76825259697081
1377.0,27.676218864679925
1378.0,27.64872749642918
1379.0,27.568666013803387
1380.0,27.513557774048074
1381.0,27.484124190379312
1382.0,27.4510401354352
1383.0,27.3726289990494
1384.0,27.298850050500185
1385.0,27.113025161974413
1386.0,27.072007751936162
1387.0,26.94569506280424
1388.0,26.797560794215705
1389.0,26.755715467482666
1390.0,26.597188980348086
1391.0,26.468137208436193
1392.0,26.37929054585672
1393.0,26.354820381367162
1394.0,26.27471156562962
1395.0,26.168891954445535
1396.0,26.091352555055806
1397.0,26.01672444803111
1398.0,25.94202985258271
1399.0,25.903678528058443
1400.0,25.83585312080653
1401.0,25.822532632450688
1402.0,25.745748180514752
1403.0,25.71920374188003
1404.0,25.591821796131498
1405.0,25.443261357886996
1406.0,25.376165044002292
1407.0,25.338513529108294
1408.0,25.250708370337087
1409.0,25.171882052798637
1410.0,25.096687588638517
1411.0,24.984803621719635
1412.0,24.88986808180816
1413.0,24.874166108222077
1414.0,24.840418539112207
1415.0,24.565873547697045
1416.0,24.484354323505794
1417.0,24.42333733187879
1418.0,24.275022255176545
1419.0,24.20174132479512
1420.0,24.09908126754563
1421.0,23.997350760977895
1422.0,23.902619452741597
1423.0,23.84802583564165
1424.0,23.75436476115097
1425.0,23.674153835082024
1426.0,23.664290828502363
1427.0,23.645212995477216
1428.0,23.5260766646792
1429.0,23.359709652791988
1430.0,23.260717167986137
1431.0,23.20477534586404
1432.0,23.150227579762483
1433.0,23.016616150019118
1434.0,22.926756674016353
1435.0,22.8739547889912
1436.0,22.788673268083475
1437.0,22.621097180423448
1438.0,22.581237777048266
1439.0,22.48134676155734
1440.0,22.46760970992719
