time,infected STD
3.575,2.4367806630880837
3.58,2.4133793734098243
3.585,2.4133793734098243
3.59,2.396059264709452
3.595,2.391150350772614
3.6,2.372762103540934
3.605,2.372762103540934
3.61,2.3625410049351507
3.615,2.3553131426627756
3.62,2.3553131426627756
3.625,2.321981912074253
3.63,2.3207541877587983
3.635,2.31816737963418
3.64,2.32832557860794
3.645,2.331179958733345
3.65,2.3050162689230635
3.655,2.279890348240458
3.66,2.2851476976335694
3.665,2.29128784747792
3.67,2.293883170521115
3.675,2.3032802695286563
3.68,2.2688102609076854
3.685,2.256080672316484
3.69,2.256080672316484
3.695,2.256080672316484
3.7,2.282345285008384
3.705,2.2643983748448506
3.71,2.261946064785808
3.715,2.2480213522117625
3.72,2.2293496809607958
3.725,2.2328457179124586
3.73,2.2345245579317314
3.735,2.251110836898086
3.74,2.2288113423975573
3.745,2.1646939737524105
3.75,2.1672794005388423
3.755,2.1672794005388423
3.76,2.1511624764298953
3.765,2.1440848863792685
3.77,2.1169789795838776
3.775,2.133072900770154
3.78,2.124594078877186
3.785,2.1176401960673106
3.79,2.1237702323933263
3.795,2.1237702323933263
3.8,2.116104912333034
3.805,2.112723360972752
3.81,2.1089096708963138
3.815,2.0948508300115307
3.82,2.080841176063181
3.825,2.0758371805129605
3.83,2.0609463845524947
3.835,2.0509509989270835
3.84,2.0449694374244323
3.845,2.0445048300260877
3.85,2.033617466486754
3.855,2.023141122116794
3.86,2.032338554473639
3.865,2.032338554473639
3.87,2.0414455662593602
3.875,2.019306811754965
3.88,1.9824227601599012
3.885,1.9824227601599012
3.89,1.9964718881066168
3.895,1.9964718881066168
3.9,1.9953946977979056
3.905,1.9830279876996189
3.91,1.9955951493226276
3.915,1.9978988963408546
3.92,1.9964718881066161
3.925,1.991883530731655
3.93,1.9968975937688953
3.935,1.9885673234768788
3.94,1.99138143006306
3.945,1.984414271264949
3.95,1.9773719933285194
3.955,1.975322758437214
3.96,1.9811865131784032
3.965,1.9739300899474639
3.97,1.9591835034013534
3.975,1.9516915739942113
3.98,1.9339079605813716
3.985,1.9287301521985911
3.99,1.9154894935759892
3.995,1.8993419913222576
4.0,1.8993419913222576
4.005,1.8993419913222576
4.01,1.8993419913222576
4.015,1.885099466871709
4.02,1.886239645432149
4.025,1.8723247581549525
4.03,1.868983681041651
4.035,1.8478095139921757
4.04,1.8550202155232702
4.045,1.8550202155232702
4.05,1.8547236990991403
4.055,1.8646983670288344
4.06,1.8391302292116234
4.065,1.8391302292116234
4.07,1.8472682533947258
4.075,1.8472682533947258
4.08,1.8539417466576453
4.085,1.8400815199332885
4.09,1.8400815199332885
