time,susceptible upper
4.595,0.5015756805667784
4.6,0.5015756805667784
4.605,0.5015756805667784
4.61,0.5015756805667784
4.615,0.5015756805667784
4.62,0.5015756805667784
4.625,0.5015756805667784
4.63,0.5015756805667784
4.635,0.5015756805667784
4.64,0.5015756805667784
4.645,0.5015756805667784
4.65,0.5015756805667784
4.655,0.481348892552543
4.66,0.481348892552543
4.665,0.481348892552543
4.67,0.481348892552543
4.675,0.481348892552543
4.68,0.481348892552543
4.685,0.481348892552543
4.69,0.481348892552543
4.695,0.481348892552543
4.7,0.481348892552543
4.705,0.481348892552543
4.71,0.481348892552543
4.715,0.481348892552543
4.72,0.481348892552543
4.725,0.481348892552543
4.73,0.481348892552543
4.735,0.481348892552543
4.74,0.481348892552543
4.745,0.481348892552543
4.75,0.481348892552543
4.755,0.481348892552543
4.76,0.481348892552543
4.765,0.481348892552543
4.77,0.481348892552543
4.775,0.481348892552543
4.78,0.481348892552543
4.785,0.481348892552543
4.79,0.481348892552543
4.795,0.481348892552543
4.8,0.481348892552543
4.805,0.481348892552543
4.81,0.481348892552543
4.815,0.481348892552543
4.82,0.481348892552543
4.825,0.481348892552543
4.83,0.481348892552543
4.835,0.481348892552543
4.84,0.481348892552543
4.845,0.481348892552543
4.85,0.481348892552543
4.855,0.481348892552543
4.86,0.481348892552543
4.865,0.481348892552543
4.87,0.481348892552543
4.875,0.481348892552543
4.88,0.481348892552543
4.885,0.481348892552543
4.89,0.481348892552543
4.895,0.481348892552543
4.9,0.481348892552543
4.905,0.481348892552543
4.91,0.481348892552543
4.915,0.481348892552543
4.92,0.481348892552543
4.925,0.481348892552543
4.93,0.481348892552543
4.935,0.481348892552543
4.94,0.481348892552543
4.945,0.481348892552543
4.95,0.481348892552543
4.955,0.481348892552543
4.96,0.481348892552543
4.965,0.481348892552543
4.97,0.481348892552543
4.975,0.481348892552543
4.98,0.481348892552543
4.985,0.481348892552543
4.99,0.481348892552543
4.995,0.481348892552543
5.0,0.481348892552543
5.005,0.481348892552543
