time,susceptible STD
2.48,0.5211525688318158
2.485,0.5211525688318158
2.49,0.5211525688318158
2.495,0.5211525688318158
2.5,0.5211525688318158
2.505,0.5211525688318158
2.51,0.5211525688318158
2.515,0.5211525688318158
2.52,0.5211525688318158
2.525,0.5211525688318158
2.53,0.5211525688318158
2.535,0.5211525688318158
2.54,0.5211525688318158
2.545,0.5211525688318158
2.55,0.5211525688318158
2.555,0.5211525688318158
2.56,0.5211525688318158
2.565,0.5211525688318158
2.57,0.5211525688318158
2.575,0.5211525688318158
2.58,0.5211525688318158
2.585,0.5211525688318158
2.59,0.5211525688318158
2.595,0.5211525688318158
2.6,0.5211525688318158
2.605,0.5211525688318158
2.61,0.5211525688318158
2.615,0.5211525688318158
2.62,0.5211525688318158
2.625,0.5211525688318158
2.63,0.5211525688318158
2.635,0.5211525688318158
2.64,0.5211525688318158
2.645,0.5211525688318158
2.65,0.5211525688318158
2.655,0.5211525688318158
2.66,0.5211525688318158
2.665,0.5211525688318158
2.67,0.5211525688318158
2.675,0.5211525688318158
2.68,0.5211525688318158
2.685,0.5211525688318158
2.69,0.5211525688318158
2.695,0.5211525688318158
2.7,0.5156549233741495
2.705,0.5156549233741495
2.71,0.5156549233741495
2.715,0.5156549233741495
2.72,0.5156549233741495
2.725,0.5156549233741495
2.73,0.5156549233741495
2.735,0.5156549233741495
2.74,0.5156549233741495
2.745,0.5156549233741495
2.75,0.5156549233741495
2.755,0.5156549233741495
2.76,0.5156549233741495
2.765,0.5156549233741495
2.77,0.5156549233741495
2.775,0.5156549233741495
2.78,0.5156549233741495
2.785,0.5156549233741495
2.79,0.5156549233741495
2.795,0.5156549233741495
2.8,0.5156549233741495
2.805,0.5156549233741495
2.81,0.5156549233741495
2.815,0.5156549233741495
2.82,0.5156549233741495
2.825,0.5156549233741495
2.83,0.5156549233741495
2.835,0.5156549233741495
2.84,0.5156549233741495
2.845,0.5156549233741495
2.85,0.5156549233741495
2.855,0.5156549233741495
2.86,0.5156549233741495
2.865,0.5156549233741495
2.87,0.5156549233741495
2.875,0.5156549233741495
2.88,0.5156549233741495
2.885,0.5156549233741495
2.89,0.5156549233741495
2.895,0.5156549233741495
2.9,0.5156549233741495
2.905,0.5156549233741495
2.91,0.5156549233741495
2.915,0.5156549233741495
2.92,0.5156549233741495
2.925,0.5156549233741495
2.93,0.5156549233741495
2.935,0.5156549233741495
2.94,0.5156549233741495
2.945,0.5156549233741495
2.95,0.5156549233741495
2.955,0.5156549233741495
2.96,0.5156549233741495
2.965,0.5156549233741495
2.97,0.5156549233741495
2.975,0.5156549233741495
2.98,0.5156549233741495
2.985,0.5156549233741495
2.99,0.5156549233741495
2.995,0.5156549233741495
3.0,0.5156549233741495
3.005,0.5156549233741495
3.01,0.4898979485566351
3.015,0.4898979485566351
3.02,0.4898979485566351
3.025,0.4898979485566351
3.03,0.4898979485566351
3.035,0.4898979485566351
3.04,0.4898979485566351
3.045,0.4898979485566351
3.05,0.4898979485566351
3.055,0.4898979485566351
3.06,0.4898979485566351
3.065,0.4898979485566351
3.07,0.4898979485566351
3.075,0.4898979485566351
3.08,0.4898979485566351
3.085,0.4898979485566351
3.09,0.4898979485566351
3.095,0.4898979485566351
3.1,0.4898979485566351
3.105,0.4898979485566351
3.11,0.4898979485566351
3.115,0.4898979485566351
3.12,0.4898979485566351
3.125,0.4898979485566351
3.13,0.4898979485566351
3.135,0.4898979485566351
3.14,0.4898979485566351
3.145,0.4898979485566351
3.15,0.4898979485566351
3.155,0.48363209157375026
3.16,0.48363209157375026
3.165,0.48363209157375026
3.17,0.48363209157375026
3.175,0.48363209157375026
3.18,0.48363209157375026
3.185,0.48363209157375026
3.19,0.48363209157375026
3.195,0.48363209157375026
3.2,0.48363209157375026
3.205,0.48363209157375026
3.21,0.48363209157375026
3.215,0.48363209157375026
3.22,0.48363209157375026
3.225,0.48363209157375026
3.23,0.48363209157375026
3.235,0.48363209157375026
3.24,0.48363209157375026
3.245,0.48363209157375026
3.25,0.48363209157375026
3.255,0.45563142999578055
3.26,0.45563142999578055
3.265,0.45563142999578055
3.27,0.45563142999578055
3.275,0.45563142999578055
3.28,0.45563142999578055
3.285,0.45563142999578055
3.29,0.45563142999578055
3.295,0.45563142999578055
3.3,0.45563142999578055
3.305,0.45563142999578055
3.31,0.45563142999578055
3.315,0.45563142999578055
3.32,0.45563142999578055
3.325,0.45563142999578055
3.33,0.45563142999578055
3.335,0.45563142999578055
3.34,0.45563142999578055
3.345,0.45563142999578055
3.35,0.45563142999578055
3.355,0.45563142999578055
3.36,0.45563142999578055
3.365,0.44844174649557345
3.37,0.4409081537009725
3.375,0.4409081537009725
3.38,0.4409081537009725
3.385,0.4409081537009725
3.39,0.4409081537009725
3.395,0.4409081537009725
3.4,0.4409081537009725
3.405,0.4409081537009725
3.41,0.4409081537009725
3.415,0.4409081537009725
3.42,0.4409081537009725
3.425,0.4409081537009725
3.43,0.4409081537009725
3.435,0.4409081537009725
3.44,0.4409081537009725
3.445,0.4409081537009725
3.45,0.4409081537009725
3.455,0.4409081537009725
3.46,0.4409081537009725
3.465,0.4409081537009725
3.47,0.4409081537009725
3.475,0.4409081537009725
3.48,0.4409081537009725
3.485,0.4409081537009725
3.49,0.4409081537009725
3.495,0.4409081537009725
3.5,0.4409081537009725
3.505,0.4409081537009725
3.51,0.4409081537009725
3.515,0.4409081537009725
3.52,0.4409081537009725
3.525,0.4409081537009725
3.53,0.4409081537009725
3.535,0.4409081537009725
3.54,0.4409081537009725
3.545,0.4409081537009725
3.55,0.4409081537009725
3.555,0.4409081537009725
3.56,0.4409081537009725
3.565,0.4409081537009725
3.57,0.4409081537009725
3.575,0.4409081537009725
3.58,0.4409081537009725
3.585,0.4409081537009725
3.59,0.4409081537009725
3.595,0.4409081537009725
3.6,0.4409081537009725
3.605,0.4409081537009725
3.61,0.4409081537009725
3.615,0.4409081537009725
3.62,0.4409081537009725
3.625,0.4409081537009725
3.63,0.4409081537009725
3.635,0.4409081537009725
3.64,0.4409081537009725
3.645,0.4409081537009725
3.65,0.4409081537009725
3.655,0.4409081537009725
3.66,0.4409081537009725
3.665,0.43301270189221985
3.67,0.43301270189221985
3.675,0.43301270189221985
3.68,0.43301270189221985
3.685,0.43301270189221985
3.69,0.43301270189221985
3.695,0.43301270189221985
3.7,0.43301270189221985
3.705,0.43301270189221985
3.71,0.43301270189221985
3.715,0.43301270189221985
3.72,0.43301270189221985
3.725,0.43301270189221985
3.73,0.43301270189221985
3.735,0.43301270189221985
3.74,0.43301270189221985
3.745,0.43301270189221985
3.75,0.43301270189221985
3.755,0.43301270189221985
3.76,0.42473521163190625
3.765,0.42473521163190625
3.77,0.42473521163190625
3.775,0.42473521163190625
3.78,0.42473521163190625
3.785,0.42473521163190625
3.79,0.42473521163190625
3.795,0.42473521163190625
3.8,0.42473521163190625
3.805,0.42473521163190625
3.81,0.42473521163190625
3.815,0.42473521163190625
3.82,0.42473521163190625
3.825,0.42473521163190625
3.83,0.42473521163190625
3.835,0.42473521163190625
3.84,0.42473521163190625
3.845,0.42473521163190625
3.85,0.42473521163190625
3.855,0.42473521163190625
3.86,0.42473521163190625
3.865,0.42473521163190625
3.87,0.42473521163190625
3.875,0.42473521163190625
3.88,0.42473521163190625
3.885,0.42473521163190625
3.89,0.42473521163190625
3.895,0.42473521163190625
3.9,0.42473521163190625
3.905,0.42473521163190625
3.91,0.42473521163190625
3.915,0.42473521163190625
3.92,0.42473521163190625
3.925,0.42473521163190625
3.93,0.4160528812542942
3.935,0.4160528812542942
3.94,0.4160528812542942
3.945,0.4160528812542942
3.95,0.4160528812542942
3.955,0.4160528812542942
3.96,0.4160528812542942
3.965,0.4160528812542942
3.97,0.4160528812542942
3.975,0.4160528812542942
3.98,0.4160528812542942
3.985,0.38157568056677843
3.99,0.38157568056677843
3.995,0.38157568056677843
4.0,0.38157568056677843
4.005,0.38157568056677843
4.01,0.38157568056677843
4.015,0.38157568056677843
4.02,0.38157568056677843
4.025,0.38157568056677843
4.03,0.38157568056677843
4.035,0.38157568056677843
4.04,0.38157568056677843
4.045,0.38157568056677843
4.05,0.38157568056677843
4.055,0.38157568056677843
4.06,0.38157568056677843
4.065,0.38157568056677843
4.07,0.38157568056677843
4.075,0.38157568056677843
4.08,0.38157568056677843
4.085,0.38157568056677843
4.09,0.38157568056677843
4.095,0.38157568056677843
4.1,0.38157568056677843
4.105,0.38157568056677843
4.11,0.38157568056677843
4.115,0.38157568056677843
4.12,0.38157568056677843
4.125,0.38157568056677843
4.13,0.38157568056677843
4.135,0.38157568056677843
4.14,0.38157568056677843
4.145,0.38157568056677843
4.15,0.38157568056677843
4.155,0.38157568056677843
4.16,0.38157568056677843
4.165,0.38157568056677843
4.17,0.38157568056677843
4.175,0.38157568056677843
4.18,0.38157568056677843
4.185,0.38157568056677843
4.19,0.38157568056677843
4.195,0.38157568056677843
4.2,0.38157568056677843
4.205,0.38157568056677843
4.21,0.38157568056677843
4.215,0.38157568056677843
4.22,0.38157568056677843
4.225,0.38157568056677843
4.23,0.38157568056677843
4.235,0.38157568056677843
4.24,0.38157568056677843
4.245,0.38157568056677843
4.25,0.38157568056677843
4.255,0.38157568056677843
4.26,0.38157568056677843
4.265,0.38157568056677843
4.27,0.38157568056677843
4.275,0.38157568056677843
4.28,0.38157568056677843
4.285,0.38157568056677843
4.29,0.38157568056677843
4.295,0.38157568056677843
4.3,0.38157568056677843
4.305,0.38157568056677843
4.31,0.38157568056677843
4.315,0.38157568056677843
4.32,0.38157568056677843
4.325,0.38157568056677843
4.33,0.38157568056677843
4.335,0.38157568056677843
4.34,0.38157568056677843
4.345,0.38157568056677843
4.35,0.38157568056677843
4.355,0.38157568056677843
4.36,0.38157568056677843
4.365,0.38157568056677843
4.37,0.38157568056677843
4.375,0.38157568056677843
4.38,0.38157568056677843
4.385,0.38157568056677843
4.39,0.38157568056677843
