time,healthy sentinels upper
1207.0,17.573514246659645
1208.0,17.56500834259515
1209.0,17.562932377906648
1210.0,17.562932377906648
1211.0,17.560820324508615
1212.0,17.547643190868442
1213.0,17.547643190868442
1214.0,17.49216134463297
1215.0,17.449722213648304
1216.0,17.429587954367303
1217.0,17.431496425799317
1218.0,17.41798181007865
1219.0,17.4
1220.0,17.4
1221.0,17.4
1222.0,17.39087769218405
1223.0,17.35699231111443
1224.0,17.35699231111443
1225.0,17.336368241685026
1226.0,17.296665431183424
1227.0,17.287321425026235
1228.0,17.271280441032378
1229.0,17.25470799941442
1230.0,17.25470799941442
1231.0,17.25470799941442
1232.0,17.23859666265527
1233.0,17.22691430718261
1234.0,17.201811713388658
1235.0,17.199017749462488
1236.0,17.139033602929967
1237.0,17.139033602929967
1238.0,17.139033602929967
1239.0,17.139033602929967
1240.0,17.139033602929967
1241.0,17.13843021701585
1242.0,17.108592119129668
1243.0,17.108592119129668
1244.0,17.108592119129668
1245.0,17.089943566231966
1246.0,17.089943566231966
1247.0,17.072877169514175
1248.0,17.01588043316392
1249.0,17.01514406545143
1250.0,17.01514406545143
1251.0,17.00081440460918
1252.0,17.002279323327897
1253.0,16.983917190947643
1254.0,16.983917190947643
1255.0,16.983917190947643
1256.0,16.99097304845377
1257.0,16.984417464955733
1258.0,16.953209138862167
1259.0,16.953209138862167
1260.0,16.958774888541416
1261.0,16.936118063255776
1262.0,16.936118063255776
1263.0,16.88998886412873
1264.0,16.78158342678276
1265.0,16.77803568187972
1266.0,16.767685625696565
1267.0,16.755053671990883
1268.0,16.74239753979671
1269.0,16.70511016812011
1270.0,16.66219899823206
1271.0,16.66219899823206
1272.0,16.652341009013213
1273.0,16.64398010845438
1274.0,16.62492937796752
1275.0,16.62492937796752
1276.0,16.61030472992547
1277.0,16.61030472992547
1278.0,16.61030472992547
1279.0,16.61030472992547
1280.0,16.61030472992547
1281.0,16.61030472992547
1282.0,16.608592119129668
1283.0,16.608592119129668
1284.0,16.595583388912893
1285.0,16.595583388912893
1286.0,16.595583388912893
1287.0,16.595583388912893
1288.0,16.587516160735113
1289.0,16.587516160735113
1290.0,16.58792552652016
1291.0,16.570706222113262
1292.0,16.56654228682546
1293.0,16.56654228682546
1294.0,16.56654228682546
1295.0,16.54022420961099
1296.0,16.533754025481244
1297.0,16.533754025481244
1298.0,16.533754025481244
1299.0,16.533754025481244
1300.0,16.495808832670768
1301.0,16.495808832670768
1302.0,16.47399594959311
1303.0,16.47399594959311
1304.0,16.47399594959311
1305.0,16.47399594959311
1306.0,16.47399594959311
1307.0,16.45616951885295
1308.0,16.45616951885295
1309.0,16.438306674113708
1310.0,16.395835141850295
1311.0,16.395835141850295
1312.0,16.371255477802656
1313.0,16.35098405335283
1314.0,16.35098405335283
1315.0,16.35098405335283
1316.0,16.328355702526736
1317.0,16.32156434839162
1318.0,16.32156434839162
1319.0,16.32156434839162
1320.0,16.32156434839162
1321.0,16.319275958796872
1322.0,16.319275958796872
1323.0,16.319275958796872
1324.0,16.319275958796872
1325.0,16.310169680000982
1326.0,16.310169680000982
1327.0,16.310169680000982
1328.0,16.282908129861447
1329.0,16.280566856992422
1330.0,16.27351670054494
1331.0,16.27351670054494
1332.0,16.27351670054494
1333.0,16.27351670054494
1334.0,16.27351670054494
1335.0,16.273328320799173
1336.0,16.252285447829756
1337.0,16.247117902860545
1338.0,16.247117902860545
1339.0,16.247117902860545
1340.0,16.233268462601373
1341.0,16.233268462601373
1342.0,16.233268462601373
1343.0,16.221210598032783
1344.0,16.218500867181298
1345.0,16.21799062080304
1346.0,16.21799062080304
1347.0,16.215209025229484
1348.0,16.215209025229484
1349.0,16.190078299090523
1350.0,16.18279554641166
1351.0,16.18279554641166
1352.0,16.15410326210739
1353.0,16.133305949629715
1354.0,16.133305949629715
1355.0,16.121434746805114
1356.0,16.06769084096673
1357.0,16.06769084096673
1358.0,16.04895021421555
1359.0,16.04895021421555
1360.0,16.021110971172682
1361.0,16.00156434839162
1362.0,15.98645785669919
1363.0,15.98645785669919
1364.0,15.96135725767552
1365.0,15.96135725767552
1366.0,15.96135725767552
1367.0,15.96135725767552
1368.0,15.924212102300023
1369.0,15.894314508543967
1370.0,15.894314508543967
1371.0,15.894314508543967
1372.0,15.868344435971204
1373.0,15.868344435971204
1374.0,15.868344435971204
1375.0,15.851452847738383
1376.0,15.850536496823192
1377.0,15.850536496823192
1378.0,15.808379008320228
1379.0,15.74476588961761
1380.0,15.719722213291035
1381.0,15.693242963161621
1382.0,15.693242963161621
1383.0,15.693242963161621
1384.0,15.689941994969306
1385.0,15.689941994969306
1386.0,15.683239526096141
1387.0,15.681013706497595
1388.0,15.679839077483212
1389.0,15.632435804486896
1390.0,15.632435804486896
1391.0,15.61965356581794
1392.0,15.61965356581794
1393.0,15.609156961811387
1394.0,15.584753758906757
1395.0,15.560279060712224
1396.0,15.5590022046873
