time,detectable crops upper
1921.0,89.8576476959781
1922.0,89.86953891264328
1923.0,89.88466989672793
1924.0,89.88466989672793
1925.0,89.88953891264329
1926.0,89.88953891264329
1927.0,89.88953891264329
1928.0,89.88953891264329
1929.0,89.87382323534757
1930.0,89.87382323534757
1931.0,89.87382323534757
1932.0,89.88686112628311
1933.0,89.89575946685996
1934.0,89.89077633512461
1935.0,89.89077633512461
1936.0,89.89077633512461
1937.0,89.89077633512461
1938.0,89.89077633512461
1939.0,89.90374595939835
1940.0,89.96982509973353
1941.0,89.99550100195242
1942.0,89.99550100195242
1943.0,89.98978350032246
1944.0,90.00503869953585
1945.0,90.03498710008603
1946.0,90.09639040936653
1947.0,90.09656903186547
1948.0,90.09656903186547
1949.0,90.09656903186547
1950.0,90.11767578817836
1951.0,90.15090053716696
1952.0,90.14259805094919
1953.0,90.17979252665506
1954.0,90.19618105971941
1955.0,90.21471760831658
1956.0,90.23528696149464
1957.0,90.25546370828754
1958.0,90.25546370828754
1959.0,90.2718112545918
1960.0,90.28812980396351
1961.0,90.28165946537081
1962.0,90.2951951053001
1963.0,90.2951951053001
1964.0,90.32308234366224
1965.0,90.32308234366224
1966.0,90.3450390216938
1967.0,90.3450390216938
1968.0,90.37937755317012
1969.0,90.37937755317012
1970.0,90.37937755317012
1971.0,90.39546370828752
1972.0,90.39546370828752
1973.0,90.39546370828752
1974.0,90.41152149948647
1975.0,90.43168359147931
1976.0,90.44355241532493
1977.0,90.44920448007727
1978.0,90.45689983357109
1979.0,90.46949167444038
1980.0,90.46949167444038
1981.0,90.49015592262872
1982.0,90.49015592262872
1983.0,90.49015592262872
1984.0,90.48936454127002
1985.0,90.5135226186235
1986.0,90.51893959205145
1987.0,90.55584883483691
1988.0,90.58311102920098
1989.0,90.58745254786774
1990.0,90.58745254786774
1991.0,90.60208288141719
1992.0,90.61769175384612
1993.0,90.63427934241963
1994.0,90.66326292653953
1995.0,90.66326292653953
1996.0,90.67552806671651
1997.0,90.67641532813829
1998.0,90.70104155366313
1999.0,90.72060287282166
2000.0,90.72060287282166
2001.0,90.72349872488793
2002.0,90.72844766565188
2003.0,90.72844766565188
2004.0,90.73337042173875
2005.0,90.76118488524396
2006.0,90.79659630859801
2007.0,90.81727573579882
2008.0,90.8309478230866
2009.0,90.85702610768861
2010.0,90.88509086103262
2011.0,90.88766055374128
2012.0,90.88766055374128
2013.0,90.88766055374128
2014.0,90.9026811654212
2015.0,90.9026811654212
2016.0,90.9026811654212
2017.0,90.91975103091436
2018.0,90.93886114938087
2019.0,90.98359370715588
2020.0,90.99019627701192
2021.0,91.00503869953585
2022.0,90.9995020489673
2023.0,90.98728047960508
2024.0,90.98728047960508
2025.0,91.0
2026.0,91.0
2027.0,91.01269715888894
2028.0,91.01704075446519
2029.0,91.01704075446519
2030.0,91.03178091961722
2031.0,91.02773432846894
2032.0,91.04250980134908
2033.0,91.02982067171322
2034.0,91.04236228055174
2035.0,91.09246784766049
2036.0,91.09246784766049
2037.0,91.10910893144622
2038.0,91.12362545661051
2039.0,91.12362545661051
2040.0,91.12362545661051
2041.0,91.12362545661051
2042.0,91.12362545661051
2043.0,91.123444132138
2044.0,91.123444132138
2045.0,91.14421197686069
2046.0,91.19583152331272
2047.0,91.22245770413441
2048.0,91.21801629069911
2049.0,91.23617801591207
2050.0,91.23617801591207
2051.0,91.2567072039056
2052.0,91.27927229422498
2053.0,91.31181501096837
2054.0,91.31181501096837
2055.0,91.31181501096837
2056.0,91.38514131346665
2057.0,91.38686112628311
2058.0,91.38686112628311
2059.0,91.39472965261713
2060.0,91.39472965261713
2061.0,91.4186417855199
2062.0,91.4301134007361
2063.0,91.45629257297979
2064.0,91.45979252665506
2065.0,91.5135226186235
2066.0,91.52309671625243
2067.0,91.56291837299163
2068.0,91.58276780364287
2069.0,91.58311102920098
2070.0,91.58311102920098
2071.0,91.59256156000107
2072.0,91.59991701173371
2073.0,91.61554660116344
2074.0,91.62493523272593
2075.0,91.66020660716048
2076.0,91.66020660716048
2077.0,91.68090900554844
2078.0,91.6881298039635
2079.0,91.6881298039635
2080.0,91.68704878782057
2081.0,91.72206567489538
2082.0,91.72206567489538
2083.0,91.72206567489538
2084.0,91.73952575000897
2085.0,91.75787582349217
2086.0,91.7885080014342
2087.0,91.7885080014342
2088.0,91.7976125823289
2089.0,91.79587815842878
2090.0,91.79587815842878
2091.0,91.8152455987261
2092.0,91.8152455987261
2093.0,91.82631057728926
2094.0,91.82631057728926
2095.0,91.82631057728926
2096.0,91.8607628266078
2097.0,91.8607628266078
2098.0,91.87382323534757
2099.0,91.87382323534757
2100.0,91.90193377165917
