time,infected lower
3.57,39.081248049857365
3.575,39.22231274186005
3.58,39.28077985698082
3.585,39.26619805126694
3.59,39.291013325181595
3.595,39.338696160191546
3.6,39.39711796233727
3.605,39.40840745546569
3.61,39.429210824579926
3.615,39.45890553117624
3.62,39.50440820256804
3.625,39.47141222622486
3.63,39.595283411051525
3.635,39.58371099229748
3.64,39.70077826774256
3.645,39.6886429829094
3.65,39.77002406418661
3.655,39.876428148612895
3.66,39.91344905786366
3.665,39.83254323110937
3.67,39.73437349643356
3.675,39.685394528072635
3.68,39.70672164463727
3.685,39.93394282954534
3.69,39.773994482311764
3.695,39.80268708614388
3.7,39.8790879704614
3.705,39.788064530212324
3.71,39.814409100384324
3.715,39.709905303272926
3.72,39.82636276352896
3.725,39.791582003859816
3.73,39.88722902531842
3.735,39.9184914406183
3.74,39.87588407706954
3.745,39.888308226176434
3.75,39.98623418416223
3.755,40.02762138086824
3.76,40.08139940684444
3.765,40.00430157267547
3.77,39.99930683719706
3.775,39.99892476226174
3.78,39.91202757434188
3.785,39.964521540482465
3.79,40.05208995072335
3.795,40.08481424032712
3.8,40.04928958683649
3.805,40.00002159828473
3.81,40.005685027569996
3.815,40.10638442774547
3.82,40.10810064150985
3.825,39.95392450578224
3.83,39.95938597524743
3.835,39.89907196214317
3.84,39.90470230190594
3.845,39.98180534078926
3.85,39.9982657246902
3.855,39.999320932670656
3.86,40.074383375586606
3.865,40.077958515808916
3.87,40.00618366990577
3.875,40.04363873319679
3.88,40.13271723580688
3.885,40.17843327252982
3.89,40.12235276957368
3.895,40.134373118441516
3.9,40.18286835789772
3.905,40.16136719595437
3.91,40.2512466030275
3.915,40.28011001133395
3.92,40.23293573921072
3.925,40.25335477548287
3.93,40.197711915163154
3.935,40.13823085521631
3.94,40.27929161180159
3.945,40.36486907093892
3.95,40.332749112626374
3.955,40.309728620439884
3.96,40.318502529962046
3.965,40.257117196885055
3.97,40.34001643836357
3.975,40.30080045616036
3.98,40.34664226453563
3.985,40.31808801251913
3.99,40.272410824960886
3.995,40.25612554915942
4.0,40.1768756112522
4.005,40.144989717578994
4.01,40.145538121458046
4.015,40.24952186416977
4.02,40.280174864223426
4.025,40.13887920328555
4.03,40.147750275048175
4.035,40.23607029046444
4.04,40.30752473053927
4.045,40.197684069851014
4.05,40.27044935190406
4.055,40.265278233399016
4.06,40.27897828923622
4.065,40.2844135728159
4.07,40.23942842478765
4.075,40.21185669158406
4.08,40.146932754708594
4.085,40.21765298876806
4.09,40.315713227100545
4.095,40.274858491113605
4.1,40.348424725520275
4.105,40.4317214823071
4.11,40.53637494909622
4.115,40.503169404628515
4.12,40.45907004553652
4.125,40.434756917531885
4.13,40.41078255388222
4.135,40.34060374216533
4.14,40.42159110255898
4.145,40.37296148390794
4.15,40.339400227909664
4.155,40.35903932649819
4.16,40.35958515753532
4.165,40.38515586780002
4.17,40.44552614420985
4.175,40.50813019858894
4.18,40.55841311190798
4.185,40.52258152560397
4.19,40.56588584807838
4.195,40.567035564887924
4.2,40.596078423043494
4.205,40.6575042292602
4.21,40.62647108486571
4.215,40.56534279439337
4.22,40.6460227248156
4.225,40.75308825467998
4.23,40.79077153750055
4.235,40.84466436432469
4.24,40.883070098145716
4.245,40.89678251224885
4.25,40.76563800721181
4.255,40.79764593794838
4.26,40.909063198639224
4.265,40.83852978814927
4.27,40.856746361293034
4.275,40.82101467795907
4.28,40.783308322803684
4.285,40.874618670967536
4.29,40.87353500802496
4.295,40.84166854778037
4.3,40.86883517180607
4.305,40.84235532072376
4.31,40.78848597758028
4.315,40.701699212319326
4.32,40.81994612076786
4.325,40.86432934617893
4.33,40.897194611475626
4.335,40.880279571993555
4.34,40.92042965049945
4.345,40.95310472911532
4.35,41.04234263564733
4.355,41.12340181841681
4.36,41.06031771946542
4.365,41.156135173500914
4.37,41.16583919396728
4.375,41.1525741427168
4.38,41.13417117390124
4.385,41.138442600040136
4.39,41.156709968395376
4.395,41.166852416862355
4.4,41.05170352265849
4.405,41.08693182687732
4.41,41.117806580943196
4.415,41.13825932056682
4.42,41.10455379178758
4.425,41.092791340587134
4.43,41.08267685132583
4.435,40.98134878611563
4.44,41.003932637591134
4.445,40.992319649266506
4.45,40.94481503993033
4.455,40.990703138319056
4.46,40.949334960750605
4.465,40.949873452235174
4.47,40.9257591248656
4.475,40.91874262226116
4.48,40.8435821942765
4.485,40.86349871477409
4.49,40.89313704472401
4.495,40.87049812192045
4.5,40.911665846970116
4.505,40.83484236718133
4.51,40.80481583267928
4.515,40.77843070333937
4.52,40.759435795763736
4.525,40.70080646909656
4.53,40.72752031565918
4.535,40.76051048523899
4.54,40.752732602555525
4.545,40.76778657609589
4.55,40.79008880537907
4.555,40.763996132359665
4.56,40.68754576242709
4.565,40.73689977462111
4.57,40.79005645169857
4.575,40.76292181893196
4.58,40.763769818003425
4.585,40.8069905609662
4.59,40.80457337226582
4.595,40.874540412395525
4.6,40.94939370639936
4.605,40.86553977292113
4.61,40.824301454175774
4.615,40.850600009600306
4.62,40.92697196288711
4.625,41.06516577969329
4.63,41.07097283972327
4.635,41.09654287105694
4.64,41.045479884307355
4.645,41.14079282845077
4.65,41.194453483972495
4.655,41.26049683527604
4.66,41.32779822066328
4.665,41.29721505983798
4.67,41.348772574405444
4.675,41.38519098695416
4.68,41.52069842560313
4.685,41.53457858183151
4.69,41.46804739141021
4.695,41.40456242208431
4.7,41.499867374471876
4.705,41.57940054003587
4.71,41.53723334185866
4.715,41.52677404160402
4.72,41.653373380490095
4.725,41.64732626523785
4.73,41.749005331282916
4.735,41.69441572298271
4.74,41.645733356459026
4.745,41.59810849037749
4.75,41.50551859944078
4.755,41.54953704270713
4.76,41.59430170737655
4.765,41.505016573860374
4.77,41.41465930447403
4.775,41.445909775449024
4.78,41.391709139405336
4.785,41.29867729496161
4.79,41.263305329581
4.795,41.27416226324762
4.8,41.26986436219143
4.805,41.29328303456646
4.81,41.2610128205172
4.815,41.3843379142496
4.82,41.36789415427546
4.825,41.36523223460029
4.83,41.36287561952044
4.835,41.369428807817755
4.84,41.338696160191546
4.845,41.44980053297306
4.85,41.438633755093704
4.855,41.46572273751923
4.86,41.390459378943945
4.865,41.348204872938325
4.87,41.346595318255254
4.875,41.4365432648202
4.88,41.34318112020016
4.885,41.35067038816694
4.89,41.29376960769078
4.895,41.31957717174376
4.9,41.4178349573163
4.905,41.2371339759579
4.91,41.23414505247511
4.915,41.271509344247214
4.92,41.149610703166104
4.925,41.22964267145801
4.93,41.262829402578504
4.935,41.246759389898415
4.94,41.252721480675895
4.945,41.22353408464542
4.95,41.384853251422356
4.955,41.45820008525508
4.96,41.50059749363204
4.965,41.41223077867086
4.97,41.33331880267917
4.975,41.40366527314731
4.98,41.4129949860877
4.985,41.335597563951694
4.99,41.24420214438071
4.995,41.22495854176675
5.0,41.30848769823926
5.005,41.271014787290284
5.01,41.354990134177775
5.015,41.39676157958378
5.02,41.38675001475352
5.025,41.382674179781205
5.03,41.35327695445686
5.035,41.4484987533614
5.04,41.449939916499744
5.045,41.47847163108794
5.05,41.49244940134219
5.055,41.458173364733724
5.06,41.434888177151564
5.065,41.476412071064274
5.07,41.46670804923767
5.075,41.39831680212782
5.08,41.40733124992737
5.085,41.35842773773608
5.09,41.419842271947374
5.095,41.56102472543516
5.1,41.53292326160934
5.105,41.561981086230915
5.11,41.42774181456422
5.115,41.37448046659401
5.12,41.362644594432425
5.125,41.40192806455066
5.13,41.40908300319458
5.135,41.346891789972744
5.14,41.45711438495704
5.145,41.429177266584404
5.15,41.416233866449076
5.155,41.488627759995836
5.16,41.37984076500413
5.165,41.36384736456466
5.17,41.335734526443204
5.175,41.314311664639675
5.18,41.243305150133935
5.185,41.184731263596134
5.19,41.2044022270193
5.195,41.094388215412685
5.2,41.03594146036846
5.205,41.06451097776673
5.21,41.061790572051
5.215,40.95106096006511
5.22,40.84490992815887
5.225,40.82643653759382
5.23,40.74799957155099
5.235,40.6916685326169
5.24,40.584027391371464
5.245,40.58493859659299
5.25,40.53867357226342
5.255,40.587516382928484
5.26,40.52442747426747
5.265,40.567195534957136
5.27,40.636819198409434
5.275,40.657928532835584
5.28,40.728400177569895
5.285,40.7578332799208
5.29,40.809851029853526
5.295,40.91014347646414
5.3,40.88432951148998
5.305,40.96034072785548
5.31,41.00787539184557
5.315,40.918116979052165
5.32,40.89336699125555
5.325,40.968122731608226
5.33,40.89681476867762
5.335,41.09841430729291
5.34,41.11404396436453
5.345,41.070635740455096
5.35,41.117100118402604
5.355,41.194561819427406
5.36,41.25006666678519
5.365,41.31172375658303
5.37,41.19304942006849
5.375,41.13772375954126
5.38,41.02959517865631
5.385,40.999028474070386
5.39,40.969777361844635
5.395,40.963751716918
5.4,40.99057013718031
5.405,40.954201860460245
5.41,40.99080225595988
5.415,41.02800488789778
5.42,40.96333362826638
5.425,40.990119427130125
5.43,40.94132842095382
5.435,41.060292089360495
5.44,41.2010568538752
5.445,41.14955632829024
5.45,41.11912561644267
5.455,41.21905722692853
5.46,41.2427418784442
5.465,41.266431926337816
5.47,41.23143577611836
5.475,41.2044097955247
5.48,41.382371064856386
5.485,41.49881893424977
5.49,41.4434879580708
5.495,41.42007907238409
5.5,41.47090935231738
5.505,41.48713667541169
5.51,41.41286150285333
