time,susceptible lower
4.615,21.942458077322478
4.62,21.919264209579097
4.625,21.932584385660906
4.63,21.91364032349494
4.635,21.944539825768786
4.64,21.930478694239984
4.645,21.850743734397376
4.65,22.093591902654683
4.655,22.201575333392242
4.66,22.21283279467719
4.665,22.186110861749697
4.67,22.137017118262726
4.675,22.180491581518694
4.68,22.28205359413674
4.685,22.24773768888289
4.69,22.286590677837715
4.695,22.301313620254177
4.7,22.20406418790189
4.705,22.24372930465089
4.71,22.331372684695246
4.715,22.538963106361805
4.72,22.601923481184524
4.725,22.56316867186993
4.73,22.578070802890508
4.735,22.712211779616744
4.74,22.62077905831912
4.745,22.496596305206594
4.75,22.465919030294813
4.755,22.532194339086917
4.76,22.397008136149587
4.765,22.315972206493633
4.77,22.456230946151035
4.775,22.525528153863434
4.78,22.494680039300356
4.785,22.475442335196178
4.79,22.458958669200058
4.795,22.517530640577526
4.8,22.34954708292203
4.805,22.25781757357294
4.81,22.094840804885916
4.815,22.172365063781175
4.82,22.157591343875065
4.825,22.109231065495727
4.83,22.066380638365864
4.835,21.827675848178917
4.84,21.730583876182287
4.845,21.771659686997914
4.85,21.711135123355913
4.855,21.777788158736463
4.86,21.826976160042932
4.865,21.94012802334246
4.87,21.72495837767384
4.875,21.67342929087175
4.88,21.57710072156349
4.885,21.706541058808277
4.89,21.668787180725975
4.895,21.71256025970797
4.9,21.7125497348355
4.905,21.958153530165156
4.91,21.972802125422824
4.915,21.915405004042125
4.92,21.940021201429317
4.925,21.972174232814943
4.93,22.05815504943108
4.935,22.188564952727802
4.94,22.042028313875257
4.945,22.04758629044251
4.95,22.007563321788247
4.955,21.852218137887732
4.96,21.838178761929797
4.965,21.789419344129385
4.97,21.767130691524798
4.975,21.97400125821339
4.98,22.234512653231718
4.985,22.287837717140192
4.99,22.225383473044985
4.995,22.340408456578757
5.0,22.381092360579693
5.005,22.296464802315548
5.01,22.337983218173807
5.015,22.09260755803514
5.02,22.01458612201388
5.025,21.97185887053407
5.03,22.037802986861504
5.035,21.923324332788326
5.04,21.83662961234245
5.045,21.859459659367303
5.05,21.874906041757228
5.055,21.820189741250935
5.06,21.947734500792343
5.065,21.99145123352349
5.07,21.909033764357392
5.075,21.94725482244039
5.08,21.95775070284995
5.085,22.15039845411727
5.09,22.238719095566744
5.095,22.393797396327635
5.1,22.519092227803203
5.105,22.283667611120286
5.11,22.386012593751197
5.115,22.376001981038765
5.12,22.370244163468357
5.125,22.231228926417607
5.13,22.149031723153527
5.135,22.013161754269824
5.14,21.968277297112465
5.145,22.067311741604406
5.15,22.05336076497677
5.155,22.149734984813882
5.16,22.247261749046583
5.165,22.211921850970068
5.17,22.22456933800742
5.175,22.274870004135085
5.18,22.103202054060304
5.185,22.167334290466364
5.19,22.05413963078839
5.195,22.30815838862784
5.2,22.24650538995394
5.205,22.2330590296203
5.21,22.168787180725978
5.215,22.10390744951205
5.22,22.12367279270503
5.225,22.2620823065156
5.23,22.29330187198721
5.235,22.31608688296125
5.24,22.42994677085995
5.245,22.449493276285224
