time,infected STD
4.5,14.234728659163123
4.505,14.25065261663479
4.51,14.210714267762896
4.515,14.185640627056644
4.52,14.141074923781435
4.525,14.214865458385455
4.53,14.182820593943932
4.535,14.115608382212933
4.54,14.15874288204995
4.545,14.17356694696152
4.55,14.191585535097898
4.555,14.188389619685525
4.56,14.155829188005905
4.565,14.19584094021908
4.57,14.186172845415356
4.575,14.225456055958277
4.58,14.194660968124598
4.585,14.20003873234154
4.59,14.19322021248173
4.595,14.20003873234154
4.6,14.12335300132373
4.605,14.201253465803646
4.61,14.168764942647611
4.615,14.237541922677524
4.62,14.270735790420902
4.625,14.257415614339092
4.63,14.296359676505064
4.635,14.315460174231214
4.64,14.309521305760018
4.645,14.319256265602627
4.65,14.266408097345316
4.655,14.21842466660776
4.66,14.207167205322813
4.665,14.233889138250305
4.67,14.282982881737274
4.675,14.239508418481305
4.68,14.21794640586326
4.685,14.212262311117112
4.69,14.183409322162285
4.695,14.158686379745824
4.7,14.145935812098113
4.705,14.156270695349107
4.71,14.168627315304754
4.715,14.081036893638192
4.72,14.088076518815473
4.725,14.136831328130073
4.73,14.151929197109487
4.735,14.12778822038326
4.74,14.119220941680883
4.745,14.13340369479341
4.75,14.104080969705185
4.755,14.057805660913086
4.76,14.072991863850412
4.765,14.104027793506367
4.77,14.063769053848969
4.775,14.034471846136569
4.78,14.025319960699646
4.785,14.044557664803827
4.79,14.021041330799937
4.795,13.972469359422476
4.8,14.020452917077968
4.805,14.022182426427062
4.81,14.055159195114083
4.815,14.057634936218822
4.82,13.992408656124933
4.825,13.980768934504278
4.83,14.02361936163414
4.835,14.092324151821085
4.84,14.129416123817713
4.845,14.128340313002088
4.85,14.138864876644089
4.855,14.152211841263538
4.86,14.07302383995707
4.865,14.05987197665754
4.87,14.115041622326164
4.875,14.126570709128249
4.88,14.14289927843651
4.885,14.153458941191724
4.89,14.141212819274028
4.895,14.15743974029203
4.9,14.137450265164503
4.905,14.081846469834845
4.91,14.077197874577175
4.915,14.104594995957878
4.92,14.149978798570686
4.925,14.187825767185053
4.93,14.201844950568919
4.935,14.181435047272197
4.94,14.197971686124747
4.945,14.23241370955749
4.95,14.262436678211758
4.955,14.357781862112267
4.96,14.331821238070203
4.965,14.380580655870615
4.97,14.342869308475203
4.975,14.305998741786611
4.98,14.235487346768283
4.985,14.222162282859804
4.99,14.244616526955012
4.995,14.199591543421242
5.0,14.188907639420309
5.005,14.17353519768445
5.01,14.182016781826196
5.015,14.207392441964855
5.02,14.225413877986119
5.025,14.228141129465932
5.03,14.202197013138498
5.035,14.196675667211672
5.04,14.243370387657551
5.045,14.250540340632698
5.05,14.235093958242773
5.055,14.22981025874906
5.06,14.19226549920766
5.065,14.228548766476505
5.07,14.230966235642608
5.075,14.262745177559612
5.08,14.272249297150045
5.085,14.17960154588273
5.09,14.131280904433254
5.095,14.12620260367237
5.1,14.100907772196795
5.105,14.176332388879713
5.11,14.133987406248806
5.115,14.133998018961233
5.12,14.129755836531642
5.125,14.19877107358239
5.13,14.200968276846474
5.135,14.246838245730174
5.14,14.251722702887534
5.145,14.19268825839559
5.15,14.176639235023227
5.155,14.150265015186113
5.16,14.152738250953416
5.165,14.178078149029933
5.17,14.135430661992581
5.175,14.135129995864911
5.18,14.176797945939697
5.185,14.162665709533636
5.19,14.165860369211606
5.195,14.091841611372157
5.2,14.123494610046057
5.205,14.136940970379698
5.21,14.141212819274022
5.215,14.17609255048795
5.22,14.156327207294973
5.225,14.1179176934844
5.23,14.12669812801279
5.235,14.13391311703875
5.24,14.090053229140052
5.245,14.110506723714778
5.25,14.076288573342051
5.255,14.035879024842016
5.26,14.033445763603465
5.265,14.02268162656487
5.27,14.056354434916612
5.275,14.072668545801822
5.28,14.081548210335395
5.285,14.08861597176955
5.29,14.066612954083864
5.295,14.092618635299827
5.3,14.146642711258389
5.305,14.208039977421235
5.31,14.198225241205325
5.315,14.19471380479367
5.32,14.255118379024426
5.325,14.271075642711729
5.33,14.300136362986194
5.335,14.236836024903848
5.34,14.191138079801778
5.345,14.284803113798942
5.35,14.322793023708744
5.355,14.281354977732327
5.36,14.337712509323092
5.365,14.35271402906085
5.37,14.341586383660632
5.375,14.343203965641708
5.38,14.344532059290044
5.385,14.312997589603656
5.39,14.27585373979434
5.395,14.257948660308747
5.4,14.219353009191385
5.405,14.227382050117303
5.41,14.261455044980504
5.415,14.231528378919814
5.42,14.22201110954425
5.425,14.215044846921872
5.43,14.220281291170016
5.435,14.265987522775983
5.44,14.256872027201474
5.445,14.238325041942254
5.45,14.183441049336372
5.455,14.219409270430335
5.46,14.147575764066431
5.465,14.162185565794568
5.47,14.192515633248393
5.475,14.154151334502535
5.48,14.123211391181545
5.485,14.091483243434666
5.49,14.08
5.495,14.112671611002648
5.5,14.178473119486457
5.505,14.21996835439517
5.51,14.228141129465927
5.515,14.187543832531405
5.52,14.174272468102199
5.525,14.100677288697874
5.53,14.14461028095154
5.535,14.104197956636884
5.54,14.139628707996541
5.545,14.12476902466019
5.55,14.116129072801796
5.555,14.080482946262883
5.56,14.078906207514843
5.565,14.098294223061172
5.57,14.099202105083817
5.575,14.119405086617492
5.58,14.129610751892638
5.585,14.14092995527522
5.59,14.137450265164508
5.595,14.116713498544907
5.6,14.146109005659476
5.605,14.155772674071875
5.61,14.150971698084904
5.615,14.13037508348593
5.62,14.092040306499268
5.625,14.127986409959492
5.63,14.154755384675495
5.635,14.088559188220774
5.64,14.109982282058326
5.645,14.183088521193122
5.65,14.164501403155707
5.655,14.191279012125724
5.66,14.225818078409407
5.665,14.213782044199215
5.67,14.206139517828198
5.675,14.200478865165076
5.68,14.203506609284906
5.685,14.232132658178813
5.69,14.245964340822976
5.695,14.251666569212174
5.7,14.286357128393512
5.705,14.260697738890618
5.71,14.254385290148432
5.715,14.244785010662678
5.72,14.219353009191382
5.725,14.187896249973072
5.73,14.114531518970086
5.735,14.129600135884953
5.74,14.139321058664736
5.745,14.15009187249327
5.75,14.123441506941575
5.755,14.084952964067718
5.76,14.043162037091218
5.765,14.08495296406772
5.77,14.112614924244195
5.775,14.078266938796123
5.78,14.02171173573327
5.785,14.00312465130551
5.79,14.021412197064882
5.795,14.05211372000668
5.8,14.052273837354582
5.805,14.049523123579675
5.81,14.115307293856551
5.815,14.092707333936941
5.82,14.10568679646617
5.825,14.005627440425508
5.83,13.993698581861766
5.835,13.952243547186237
5.84,13.975993703490284
5.845,14.004642087536546
5.85,14.043058783612635
5.855,14.034300837590735
5.86,14.071513777842098
5.865,14.064579624005836
5.87,14.106041258978365
5.875,14.147437930593652
5.88,14.159276111440162
5.885,14.143023014900315
5.89,14.181999153856975
5.895,14.140664765137455
5.9,14.098936130077336
5.905,14.046960525323618
5.91,14.09019517253044
5.915,14.081942337618061
5.92,14.0344540328436
5.925,14.080948121486704
5.93,14.070948795301614
5.935,14.083362524624581
5.94,14.089921930230844
5.945,14.096279651028496
5.95,14.101546014533302
5.955,14.174268940583854
