time,infected upper
4.09,77.42970729732524
4.095,77.34441473556086
4.1,77.56028024338563
4.105,77.75758319125376
4.11,77.66044247121236
4.115,77.7580760128577
4.12,77.81206027682482
4.125,77.86085089434918
4.13,77.93897816607137
4.135,77.74619567761897
4.14,77.6960475731382
4.145,77.68888003947927
4.15,77.83994497926315
4.155,77.81934436059824
4.16,77.89937196706606
4.165,77.99064392511572
4.17,77.93340978573163
4.175,77.83420063467041
4.18,77.91422908101575
4.185,77.69842609759162
4.19,77.73325293731381
4.195,77.73151454408622
4.2,77.7489116417064
4.205,77.96915163712882
4.21,77.92017324913323
4.215,77.84290427265562
4.22,77.92022837189779
4.225,77.85931391300363
4.23,77.87795266510825
4.235,77.80416606402467
4.24,77.874189704027
4.245,77.69728257872208
4.25,77.81206010235383
4.255,77.69765053638325
4.26,77.58909372148122
4.265,77.6534846371544
4.27,77.70269926141526
4.275,77.59630946420937
4.28,77.64147214697164
4.285,77.51758504411927
4.29,77.61506508142189
4.295,77.57818044059735
4.3,77.54973282195058
4.305,77.56824398179415
4.31,77.64514511570877
4.315,77.43756622645967
4.32,77.38460709995204
4.325,77.40911411817974
4.33,77.52884960407654
4.335,77.56815023001228
4.34,77.57341106944035
4.345,77.76415967585703
4.35,77.75237793681812
4.355,77.85442640301932
4.36,77.87378769629711
4.365,77.90600429779501
4.37,77.96369397064517
4.375,78.06718090776025
4.38,77.93054119089079
4.385,77.73402390937599
4.39,77.62484468149793
4.395,77.52928169180215
4.4,77.27230128967203
4.405,77.36755589152644
4.41,77.42054544414303
4.415,77.53133536320799
4.42,77.59878043598131
4.425,77.61522204634954
4.43,77.70734077318353
4.435,77.73451959290196
4.44,77.7897175704405
4.445,77.8945982864631
4.45,77.96643558049074
4.455,78.0935287742612
4.46,77.85281549452166
4.465,77.78623032739081
4.47,77.74262693725439
4.475,77.88950870239117
4.48,77.92533745678838
4.485,77.86966107215682
4.49,77.99333178294565
4.495,77.95863343141171
4.5,77.88472865916312
4.505,77.9206526166348
4.51,77.87071426776289
4.515,77.92564062705665
4.52,77.84107492378143
4.525,77.97486545838545
4.53,77.92282059394394
4.535,77.75560838221293
4.54,77.85874288204995
4.545,77.87356694696152
4.55,77.8615855350979
4.555,77.82838961968552
4.56,77.8058291880059
4.565,77.78584094021909
4.57,77.73617284541535
4.575,77.80545605595827
4.58,77.7346609681246
4.585,77.87003873234154
4.59,77.84322021248173
4.595,77.87003873234154
4.6,77.65335300132374
4.605,77.82125346580364
4.61,77.85876494264761
4.615,78.05754192267753
4.62,78.0807357904209
4.625,78.0674156143391
4.63,78.08635967650507
4.635,78.05546017423121
4.64,78.06952130576002
4.645,78.14925626560263
4.65,77.90640809734532
4.655,77.79842466660776
4.66,77.78716720532282
4.665,77.8138891382503
4.67,77.86298288173727
4.675,77.8195084184813
4.68,77.71794640586326
4.685,77.75226231111711
4.69,77.71340932216229
4.695,77.69868637974582
4.7,77.79593581209811
4.705,77.75627069534912
4.71,77.66862731530475
4.715,77.4610368936382
4.72,77.39807651881547
4.725,77.43683132813007
4.73,77.42192919710949
4.735,77.28778822038326
4.74,77.37922094168088
4.745,77.5034036947934
4.75,77.53408096970519
4.755,77.46780566091309
4.76,77.6029918638504
4.765,77.68402779350636
4.77,77.54376905384896
4.775,77.47447184613657
4.78,77.50531996069964
4.785,77.52455766480382
4.79,77.54104133079994
4.795,77.48246935942248
4.8,77.65045291707797
4.805,77.74218242642706
4.81,77.90515919511408
4.815,77.82763493621883
4.82,77.84240865612493
4.825,77.89076893450428
4.83,77.93361936163413
4.835,78.17232415182109
4.84,78.2694161238177
4.845,78.22834031300208
4.85,78.2888648766441
4.855,78.22221184126353
4.86,78.17302383995707
4.865,78.05987197665755
4.87,78.27504162232616
4.875,78.32657070912825
4.88,78.42289927843652
4.885,78.29345894119173
4.89,78.33121281927403
4.895,78.28743974029203
4.9,78.28745026516451
4.905,78.04184646983485
4.91,78.02719787457718
4.915,78.08459499595787
4.92,78.05997879857068
4.925,78.02782576718505
4.93,77.94184495056892
4.935,77.8114350472722
4.94,77.95797168612475
4.945,77.95241370955749
4.95,77.99243667821176
4.955,78.14778186211227
4.96,78.1618212380702
4.965,78.21058065587061
4.97,78.2328693084752
4.975,78.02599874178661
4.98,77.76548734676828
4.985,77.71216228285981
4.99,77.77461652695501
4.995,77.65959154342124
5.0,77.61890763942031
5.005,77.70353519768445
5.01,77.6620167818262
5.015,77.90739244196486
5.02,77.98541387798612
5.025,78.02814112946592
5.03,77.96219701313849
5.035,78.07667566721167
5.04,78.16337038765755
5.045,78.1405403406327
5.05,78.12509395824277
5.055,78.17981025874906
5.06,78.05226549920766
5.065,78.00854876647651
5.07,78.09096623564261
5.075,78.05274517755961
5.08,78.04224929715005
5.085,77.84960154588273
5.09,77.76128090443325
5.095,77.60620260367237
5.1,77.4809077721968
5.105,77.7163323888797
5.11,77.61398740624881
5.115,77.62399801896123
5.12,77.62975583653164
5.125,77.76877107358239
5.13,77.85096827684647
5.135,77.98683824573018
5.14,78.03172270288754
5.145,77.93268825839559
5.15,77.94663923502323
5.155,77.85026501518611
5.16,77.75273825095341
5.165,77.78807814902993
5.17,77.77543066199259
5.175,77.72512999586492
5.18,77.8967979459397
5.185,77.83266570953364
5.19,77.9458603692116
5.195,77.69184161137215
5.2,77.75349461004606
5.205,77.7669409703797
5.21,77.83121281927401
5.215,77.89609255048795
5.22,77.87632720729498
5.225,77.7379176934844
5.23,77.70669812801279
5.235,77.68391311703874
5.24,77.57005322914004
5.245,77.55050672371478
5.25,77.48628857334205
5.255,77.32587902484201
5.26,77.35344576360346
5.265,77.40268162656487
5.27,77.38635443491661
5.275,77.47266854580182
5.28,77.5815482103354
5.285,77.61861597176954
5.29,77.54661295408386
5.295,77.50261863529983
5.3,77.5966427112584
5.305,77.74803997742123
5.31,77.71822524120533
5.315,77.68471380479367
5.32,77.79511837902443
5.325,77.85107564271172
5.33,77.99013636298619
5.335,77.68683602490385
5.34,77.73113807980178
5.345,77.90480311379893
5.35,78.08279302370875
5.355,78.01135497773232
5.36,78.23771250932309
5.365,78.21271402906085
5.37,78.17158638366062
5.375,78.29320396564171
5.38,78.22453205929004
