time,recovered STD
3.375,12.901838410526874
3.38,12.917085585016
3.385,12.849116625888406
3.39,12.873890641971906
3.395,12.86367445650362
3.4,12.811069384628508
3.405,12.74429470420805
3.41,12.722969404700754
3.415,12.726978449115702
3.42,12.653159885822376
3.425,12.694443666004899
3.43,12.64422798047528
3.435,12.65148825911724
3.44,12.668211379334231
3.445,12.699608301636145
3.45,12.665408943119873
3.455,12.67187710396009
3.46,12.641790146754182
3.465,12.630326025426092
3.47,12.575578720149144
3.475,12.50856651936718
3.48,12.51171838856494
3.485,12.501027697151988
3.49,12.451517200021092
3.495,12.410401597346418
3.5,12.420203371984966
3.505,12.369871069554197
3.51,12.33220679669965
3.515,12.305185041835246
3.52,12.26923670862474
3.525,12.271012375208059
3.53,12.263899500121942
3.535,12.245999431344254
3.54,12.256400957797675
3.545,12.271826497383742
3.55,12.265112705993436
3.555,12.248854440939168
3.56,12.2437687631443
3.565,12.205236449586188
3.57,12.246372616306147
3.575,12.2602244871144
3.58,12.205340943193262
3.585,12.149273493655372
3.59,12.120291964674756
3.595,12.135172365172556
3.6,12.10287324832947
3.605,12.066665707591161
3.61,12.062551746590572
3.615,12.045861278457627
3.62,12.056144563878522
3.625,12.059952268533706
3.63,12.017647419765332
3.635,12.012977005611802
3.64,11.96822412794409
3.645,11.965204450699094
3.65,11.986148877180742
3.655,11.978077186482974
3.66,11.972370501963443
3.665,11.898622328085246
3.67,11.87114185441411
3.675,11.855553562851684
3.68,11.862561869591863
3.685,11.820404744686044
3.69,11.828431281759642
3.695,11.83940614597096
3.7,11.815512445963503
3.705,11.801732977183752
3.71,11.80375905437735
3.715,11.80646895173576
3.72,11.767308546581031
3.725,11.719214718705633
3.73,11.734884493775889
3.735,11.72362141017323
3.74,11.672215757187042
3.745,11.63299626877758
3.75,11.61054526706911
3.755,11.631561799099854
3.76,11.635937748851312
3.765,11.58649148763731
3.77,11.621277775745455
3.775,11.613153822029679
3.78,11.577654657276792
3.785,11.496070389163538
3.79,11.384860535850551
3.795,11.332527859777562
3.8,11.360918292503117
3.805,11.402061855670103
3.81,11.379827690500877
3.815,11.304996887125577
3.82,11.295441167951733
3.825,11.235183793467463
3.83,11.177806229743034
3.835,11.164696192331586
3.84,11.134154256548129
3.845,11.142312681620192
3.85,11.16258268526309
3.855,11.170634719198311
3.86,11.182340738578203
3.865,11.153733980079224
3.87,11.1119005163538
3.875,11.083524284945716
3.88,11.059650436888237
3.885,11.051738727361581
3.89,11.029598147048016
3.895,10.996400342431118
3.9,10.96625225360715
3.905,10.928545007087711
3.91,10.914551350509557
3.915,10.919925166863994
3.92,10.869852006548976
3.925,10.86039293785391
3.93,10.841891177973404
3.935,10.808706826770939
3.94,10.807634984634753
3.945,10.80383843174163
3.95,10.782608229833352
3.955,10.785811190223034
3.96,10.75527044191216
3.965,10.768109093566578
3.97,10.766490292140501
3.975,10.754124094300018
3.98,10.788018215490235
3.985,10.751247805045754
3.99,10.76172130990814
3.995,10.740140676226622
4.0,10.77180970710273
4.005,10.7530566952872
4.01,10.711801583586091
4.015,10.703652619676125
4.02,10.683138608390891
4.025,10.595350480350646
4.03,10.610496390303062
4.035,10.59047432627648
4.04,10.575691681564956
4.045,10.547374262666136
4.05,10.527272528694217
4.055,10.507890946001679
4.06,10.48164158364624
4.065,10.446845043736378
4.07,10.458466916188392
4.075,10.420696885707923
4.08,10.449052465049945
4.085,10.427477048958053
4.09,10.44838113280292
4.095,10.446356703210402
4.1,10.444423464560773
4.105,10.420492902689318
4.11,10.385030963122157
4.115,10.35541223963485
4.12,10.297271358374239
4.125,10.27179784715704
4.13,10.237346993317134
4.135,10.235415812154335
4.14,10.228986298612623
4.145,10.261549307830927
4.15,10.202175615463894
4.155,10.185869606089948
4.16,10.163045345780626
4.165,10.151797184595454
4.17,10.10285082815682
4.175,10.120550874597392
4.18,10.123595858832816
4.185,10.113260190057586
4.19,10.111557573217317
4.195,10.104092102902397
4.2,10.082052570610843
4.205,10.100336253451024
4.21,10.119983776347786
4.215,10.064358738852523
4.22,10.067842987928879
4.225,10.028559494096026
4.23,9.96132386870001
4.235,9.981394105637788
4.24,9.931843406164555
4.245,9.918050868067528
4.25,9.889268959681173
4.255,9.875040275791632
4.26,9.841241649224303
4.265,9.868860603323075
4.27,9.888290922846771
4.275,9.790058965272998
4.28,9.781500669152523
4.285,9.75614023538438
4.29,9.752228585120843
4.295,9.756870091170656
4.3,9.767974593793829
4.305,9.732144415492863
4.31,9.743113474471436
4.315,9.776914338934336
4.32,9.78304345319707
4.325,9.776033778235538
4.33,9.69402224993803
4.335,9.656993289648836
4.34,9.635078240612863
4.345,9.596947029341331
4.35,9.562054350896652
4.355,9.553425299644802
4.36,9.55610603247921
4.365,9.54789460682854
4.37,9.522492405974994
4.375,9.495175565410129
4.38,9.46173862570907
4.385,9.455221393807193
4.39,9.469822742701739
4.395,9.482686955558519
4.4,9.499595843079177
4.405,9.463019071069217
4.41,9.43787265876664
4.415,9.36482043791625
4.42,9.379426542034066
4.425,9.412952636140043
4.43,9.397335581846383
4.435,9.408966085007384
4.44,9.364706947364223
4.445,9.300534762011804
4.45,9.285816011467753
4.455,9.278613971059178
4.46,9.293046780310965
4.465,9.217728647322282
4.47,9.168119544633758
4.475,9.169684395557175
4.48,9.178095240610777
4.485,9.15204987994467
4.49,9.150876908719367
4.495,9.133415539289105
