time,recovered lower
3.845,61.672120308070525
3.85,61.713705974530725
3.855,61.80874672410065
3.86,61.90013348822592
3.865,62.01121447352902
3.87,62.11490360735755
3.875,62.205135508868715
3.88,62.31148358373032
3.885,62.370941685009555
3.89,62.47555649212724
3.895,62.601537801898786
3.9,62.71416011752687
3.905,62.84465086920094
3.91,62.9205001958822
3.915,63.02852844138343
3.92,63.16107582850257
3.925,63.24269984565125
3.93,63.333366553985364
3.935,63.490262245394014
3.94,63.54288047928278
3.945,63.660079094031566
3.95,63.794711357795514
3.955,63.85336406750893
3.96,63.98699759932495
3.965,64.06694245282517
3.97,64.08917981095227
3.975,64.15309240054535
3.98,64.22229106286028
3.985,64.34153570010889
3.99,64.41353642205063
3.995,64.48666344748473
4.0,64.54777792176324
4.005,64.69024227378496
4.01,64.83459016899123
4.015,64.90459480300429
4.02,65.05912943284622
4.025,65.2397010660411
4.03,65.26579226949076
4.035,65.3270514469194
4.04,65.43461759678556
4.045,65.55571852083902
4.05,65.6789130383161
4.055,65.79107812616327
4.06,65.89980171532284
4.065,66.04800031708837
4.07,66.10854339308995
4.075,66.17724125862198
4.08,66.24166918443458
4.085,66.30448171392854
4.09,66.38667041358883
4.095,66.4196226782329
4.1,66.4731023086351
4.105,66.61043493236222
4.11,66.69744326368196
4.115,66.75798982222082
4.12,66.89860493028556
4.125,66.94469699820378
4.13,67.0513128004973
4.135,67.1150996517632
4.14,67.17307555705747
4.145,67.19205893959175
4.15,67.32359758041238
4.155,67.37083142483789
4.16,67.4555113552503
4.165,67.53892446488908
4.17,67.63941721308029
4.175,67.68357283674283
4.18,67.74238352261048
4.185,67.78364702643725
4.19,67.82658675667959
4.195,67.88559861874708
4.2,67.95918454279122
4.205,67.96151941665208
4.21,67.97279972880686
4.215,68.06966187970419
4.22,68.17957969248349
4.225,68.24979102136788
4.23,68.43042870861959
4.235,68.46190486343437
4.24,68.58362051136122
4.245,68.65926871956134
4.25,68.74990629805079
4.255,68.80537209534239
4.26,68.94226350541487
4.265,68.99711877812022
4.27,69.03954412869962
4.275,69.19963175637648
4.28,69.27004572260006
4.285,69.39849893987335
4.29,69.44364770353894
4.295,69.49055258924172
4.3,69.55161303507215
4.305,69.66991744017723
4.31,69.71049477295125
4.315,69.76947741364299
4.32,69.7942761344318
4.325,69.86314147949642
4.33,70.02762723459806
4.335,70.19867681344394
4.34,70.26182897588197
4.345,70.3618158572566
4.35,70.42763637075282
4.355,70.45688397870572
4.36,70.46451252422183
4.365,70.50365178492405
4.37,70.59090965588067
4.375,70.66977288819811
4.38,70.74444694130123
4.385,70.83343840000724
4.39,70.83945560781373
4.395,70.87813778670952
4.4,70.91277529094144
4.405,71.02151701140501
4.41,71.09820981546017
4.415,71.25373626311467
4.42,71.29067655074944
4.425,71.32931540509706
4.43,71.35524173774125
4.435,71.39515762633283
4.44,71.48065387737805
4.445,71.62730028953459
4.45,71.6935654318312
4.455,71.71107675059031
4.46,71.71726249803956
4.465,71.89567341453338
4.47,72.02775674402604
4.475,72.0777382848552
4.48,72.08994599650264
4.485,72.1572284705708
4.49,72.22025711189919
4.495,72.28926487308203
4.5,72.38572131128973
4.505,72.40394818111133
4.51,72.42219369614558
4.515,72.49771995526764
4.52,72.54263835471654
4.525,72.58415972451708
4.53,72.67921383495663
