time,state2Mean,state2lower,state2upper
3.66,5.33,1.71322,8.94678
3.665,5.3,1.68199,8.91801
3.67,5.3,1.68199,8.91801
3.675,5.26,1.67219,8.84781
3.68,5.22,1.66309,8.77691
3.685,5.16,1.63659,8.68341
3.69,5.15,1.65036,8.64964
3.695,5.14,1.63281,8.64719
3.7,5.13,1.621,8.639
3.705,5.09,1.62562,8.55438
3.71,5.07,1.60805,8.53195
3.715,5.07,1.60805,8.53195
3.72,5.04,1.60512,8.47488
3.725,5.01,1.58219,8.43781
3.73,4.97,1.55985,8.38015
3.735,4.96,1.5573,8.3627
3.74,4.95,1.55773,8.34227
3.745,4.93,1.55878,8.30122
3.75,4.9,1.53994,8.26006
3.755,4.86,1.50733,8.21267
3.76,4.82,1.56,8.08
3.765,4.79,1.53333,8.04667
3.77,4.77,1.51468,8.02532
3.775,4.75,1.51156,7.98844
3.78,4.73,1.50555,7.95445
3.785,4.72,1.49175,7.94825
3.79,4.69,1.45985,7.92015
3.795,4.62,1.39888,7.84112
3.8,4.57,1.35362,7.78638
3.805,4.54,1.35434,7.72566
3.81,4.51,1.343,7.677
3.815,4.48,1.34478,7.61522
3.82,4.46,1.32816,7.59184
3.825,4.44,1.32449,7.55551
3.83,4.44,1.32449,7.55551
3.835,4.44,1.32449,7.55551
3.84,4.44,1.32449,7.55551
3.845,4.41,1.31454,7.50546
3.85,4.37,1.25984,7.48016
3.855,4.36,1.24706,7.47294
3.86,4.34,1.26683,7.41317
3.865,4.31,1.23203,7.38797
3.87,4.28,1.20728,7.35272
3.875,4.26,1.2051,7.3149
3.88,4.25,1.18936,7.31064
3.885,4.24,1.18674,7.29326
3.89,4.22,1.17179,7.26821
3.895,4.2,1.15041,7.24959
3.9,4.2,1.15041,7.24959
