time,state1Mean,state1STD
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0093,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0092,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.0091,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.009,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
0.0089,98,2,0
