time,state2Mean,state2lower,state2upper
3.355,7.86,3.83751,11.8825
3.36,7.85,3.82912,11.8709
3.365,7.83,3.81988,11.8401
3.37,7.79,3.83451,11.7455
3.375,7.77,3.80804,11.732
3.38,7.71,3.77225,11.6478
3.385,7.69,3.7767,11.6033
3.39,7.68,3.76879,11.5912
3.395,7.65,3.71967,11.5803
3.4,7.64,3.71185,11.5682
3.405,7.62,3.69883,11.5412
3.41,7.56,3.64766,11.4723
3.415,7.53,3.63782,11.4222
3.42,7.51,3.65385,11.3662
3.425,7.43,3.59528,11.2647
3.43,7.41,3.56788,11.2521
3.435,7.37,3.56828,11.1717
3.44,7.35,3.55955,11.1404
3.445,7.32,3.55203,11.088
3.45,7.28,3.56226,10.9977
3.455,7.27,3.55017,10.9898
3.46,7.21,3.51326,10.9067
3.465,7.18,3.49115,10.8688
3.47,7.15,3.46659,10.8334
3.475,7.1,3.41897,10.781
3.48,7.06,3.3917,10.7283
3.485,7.04,3.36598,10.714
3.49,7.02,3.32953,10.7105
3.495,6.96,3.31879,10.6012
3.5,6.91,3.30974,10.5103
3.505,6.88,3.27645,10.4836
3.51,6.86,3.24885,10.4711
3.515,6.82,3.23844,10.4016
3.52,6.78,3.20067,10.3593
3.525,6.75,3.19648,10.3035
3.53,6.72,3.19273,10.2473
3.535,6.68,3.16751,10.1925
3.54,6.66,3.15509,10.1649
3.545,6.65,3.1361,10.1639
3.55,6.63,3.13242,10.1276
3.555,6.61,3.12605,10.0939
3.56,6.55,3.05322,10.0468
3.565,6.53,3.06459,9.99541
3.57,6.51,3.06473,9.95527
3.575,6.48,3.04058,9.91942
3.58,6.46,3.03241,9.88759
3.585,6.37,2.9828,9.7572
3.59,6.33,2.99817,9.66183
3.595,6.32,2.98869,9.65131
3.6,6.27,2.94779,9.59221
3.605,6.25,2.95645,9.54355
3.61,6.21,2.93801,9.48199
3.615,6.16,2.92667,9.39333
3.62,6.14,2.90266,9.37734
3.625,6.11,2.87613,9.34387
3.63,6.07,2.83811,9.30189
3.635,6.02,2.81382,9.22618
3.64,6.02,2.81382,9.22618
3.645,5.99,2.81354,9.16646
3.65,5.98,2.82095,9.13905
3.655,5.92,2.77777,9.06223
3.66,5.88,2.74861,9.01139
3.665,5.88,2.74861,9.01139
3.67,5.85,2.74074,8.95926
3.675,5.8,2.70808,8.89192
3.68,5.74,2.64607,8.83393
3.685,5.68,2.60468,8.75532
3.69,5.62,2.62073,8.61927
3.695,5.61,2.61702,8.60298
3.7,5.59,2.59636,8.58364
3.705,5.56,2.57229,8.54771
3.71,5.54,2.56537,8.51463
3.715,5.52,2.54854,8.49146
3.72,5.49,2.55233,8.42767
3.725,5.46,2.53282,8.38718
3.73,5.45,2.53324,8.36676
3.735,5.42,2.53494,8.30506
3.74,5.37,2.5322,8.2078
3.745,5.34,2.48266,8.19734
3.75,5.31,2.46151,8.15849
3.755,5.3,2.45923,8.14077
3.76,5.26,2.45422,8.06578
3.765,5.23,2.42695,8.03305
3.77,5.19,2.40542,7.97458
3.775,5.18,2.39655,7.96345
3.78,5.15,2.39546,7.90454
3.785,5.14,2.38675,7.89325
3.79,5.12,2.36944,7.87056
3.795,5.12,2.36944,7.87056
3.8,5.11,2.36448,7.85552
3.805,5.08,2.35721,7.80279
3.81,5.08,2.35721,7.80279
3.815,5.04,2.33475,7.74525
3.82,5,2.30928,7.69072
3.825,4.98,2.29307,7.66693
3.83,4.98,2.29307,7.66693
3.835,4.92,2.24538,7.59462
3.84,4.91,2.23757,7.58243
3.845,4.9,2.22605,7.57395
3.85,4.88,2.21812,7.54188
3.855,4.87,2.21047,7.52953
3.86,4.83,2.21063,7.44937
3.865,4.8,2.18849,7.41151
3.87,4.8,2.18849,7.41151
3.875,4.77,2.17441,7.36559
3.88,4.76,2.1711,7.3489
3.885,4.74,2.14917,7.33083
3.89,4.72,2.12354,7.31646
